,CustomerID,OrderLastDate,OrderTotalValue,frequency,ChurnTime,M,F,R
2132,15232.0,2011-08-18 16:27:00,612.06,31,112 days 20:23:00,5,5,2
2133,15234.0,2011-03-08 08:53:00,197.0,14,276 days 03:57:00,5,5,4
2134,15235.0,2011-05-06 09:44:00,2247.51,143,217 days 03:06:00,3,3,3
2135,15236.0,2011-02-14 10:52:00,321.05,15,298 days 01:58:00,5,5,4
2136,15237.0,2011-12-08 09:46:00,1412.32,99,1 days 03:04:00,4,4,1
2137,15238.0,2011-11-10 14:28:00,1056.54,52,28 days 22:22:00,4,5,1
2138,15239.0,2011-11-29 14:14:00,764.34,52,9 days 22:36:00,5,5,1
2139,15240.0,2011-10-26 09:50:00,1685.57,83,44 days 03:00:00,4,4,1
2140,15241.0,2011-10-04 09:05:00,1738.59,111,66 days 03:45:00,4,3,1
2141,15243.0,2011-09-26 14:12:00,316.68,22,73 days 22:38:00,5,5,1
2142,15244.0,2011-10-05 13:19:00,631.57,34,64 days 23:31:00,5,5,1
2143,15245.0,2011-07-28 18:56:00,2515.84,89,133 days 17:54:00,3,4,2
2144,15246.0,2011-04-15 14:45:00,514.15,33,237 days 22:05:00,5,5,3
2145,15247.0,2011-08-09 12:52:00,356.0,6,121 days 23:58:00,5,5,2
2146,15249.0,2011-11-08 11:45:00,6657.36,358,31 days 01:05:00,2,2,1
2147,15251.0,2011-11-30 15:02:00,10327.11,121,8 days 21:48:00,1,3,1
2148,15252.0,2011-11-03 13:30:00,740.78,44,35 days 23:20:00,5,5,1
2149,15253.0,2011-11-23 16:22:00,915.3,55,15 days 20:28:00,4,5,1
2150,15254.0,2011-08-04 15:04:00,300.36,18,126 days 21:46:00,5,5,2
2151,15255.0,2011-10-04 12:43:00,890.85,47,66 days 00:07:00,5,5,1
2152,15256.0,2011-07-14 11:47:00,98.45,6,148 days 01:03:00,5,5,2
2153,15257.0,2011-03-03 13:57:00,232.14999999999998,8,280 days 22:53:00,5,5,4
2154,15258.0,2011-06-24 12:30:00,623.16,34,168 days 00:20:00,5,5,2
2155,15260.0,2011-08-31 13:55:00,1780.77,78,99 days 22:55:00,4,4,1
2156,15261.0,2011-07-27 15:20:00,254.82,19,134 days 21:30:00,5,5,2
2157,15262.0,2011-01-20 12:16:00,178.95000000000002,10,323 days 00:34:00,5,5,5
2158,15263.0,2011-08-25 10:26:00,156.51,12,106 days 02:24:00,5,5,2
2159,15264.0,2011-10-06 13:49:00,393.74,23,63 days 23:01:00,5,5,1
2160,15265.0,2011-07-11 14:46:00,1506.1200000000001,82,150 days 22:04:00,4,4,2
2161,15266.0,2011-01-05 13:40:00,119.3,6,337 days 23:10:00,5,5,5
2162,15267.0,2011-11-17 15:59:00,1717.36,11,21 days 20:51:00,4,5,1
2163,15269.0,2011-11-16 09:32:00,408.8,2,23 days 03:18:00,5,5,1
2164,15270.0,2011-11-24 09:24:00,2298.2,48,15 days 03:26:00,3,5,1
2165,15271.0,2011-12-02 14:11:00,2485.82,275,6 days 22:39:00,3,2,1
2166,15272.0,2011-10-13 12:59:00,721.94,63,56 days 23:51:00,5,4,1
2167,15274.0,2011-12-05 16:57:00,716.57,47,3 days 19:53:00,5,5,1
2168,15275.0,2011-11-08 17:54:00,609.19,42,30 days 18:56:00,5,5,1
2169,15276.0,2011-10-04 16:39:00,135.31,52,65 days 20:11:00,5,5,1
2170,15277.0,2011-10-24 10:08:00,255.89999999999998,12,46 days 02:42:00,5,5,1
2171,15279.0,2010-12-20 10:48:00,277.40999999999997,21,354 days 02:02:00,5,5,5
2172,15280.0,2011-06-20 17:14:00,113.12,16,171 days 19:36:00,5,5,2
2173,15281.0,2011-10-12 09:10:00,2239.9500000000003,150,58 days 03:40:00,3,3,1
2174,15286.0,2011-10-21 11:08:00,240.55,3,49 days 01:42:00,5,5,1
2175,15287.0,2011-11-17 15:34:00,485.24,21,21 days 21:16:00,5,5,1
2176,15288.0,2011-10-27 16:58:00,2306.52,88,42 days 19:52:00,3,4,1
2177,15289.0,2011-11-10 13:49:00,935.1,59,28 days 23:01:00,4,5,1
2178,15290.0,2011-12-05 11:39:00,7803.7699999999995,212,4 days 01:11:00,2,2,1
2179,15291.0,2011-11-14 11:02:00,4596.51,109,25 days 01:48:00,2,3,1
2180,15292.0,2011-05-22 15:00:00,180.94,25,200 days 21:50:00,5,5,3
2181,15296.0,2011-10-26 16:33:00,3610.31,200,43 days 20:17:00,2,3,1
2182,15297.0,2011-11-29 16:32:00,635.04,41,9 days 20:18:00,5,5,1
2183,15298.0,2011-12-07 17:17:00,3774.1,194,1 days 19:33:00,2,3,1
2184,15299.0,2011-10-03 14:19:00,3787.09,12,66 days 22:31:00,2,5,1
2185,15300.0,2011-10-06 17:08:00,496.44,28,63 days 19:42:00,5,5,1
2186,15301.0,2011-10-20 09:57:00,5028.12,247,50 days 02:53:00,2,2,1
2187,15303.0,2011-02-22 13:59:00,574.02,31,289 days 22:51:00,5,5,4
2188,15304.0,2011-10-10 10:23:00,680.3,26,60 days 02:27:00,5,5,1
2189,15306.0,2011-10-06 12:56:00,1174.35,58,63 days 23:54:00,4,5,1
2190,15307.0,2011-09-05 11:38:00,205.3,12,95 days 01:12:00,5,5,1
2191,15308.0,2011-03-14 12:24:00,302.27,21,270 days 00:26:00,5,5,4
2192,15311.0,2011-12-09 12:00:00,59419.340000000004,2491,0 days 00:50:00,1,1,1
2193,15312.0,2011-09-25 13:10:00,921.1,48,74 days 23:40:00,4,5,1
2194,15313.0,2011-08-21 16:02:00,52.0,1,109 days 20:48:00,5,5,2
2195,15314.0,2011-05-24 14:39:00,327.97,24,198 days 22:11:00,5,5,3
2196,15315.0,2011-10-06 12:51:00,551.54,38,63 days 23:59:00,5,5,1
2197,15316.0,2011-01-17 11:34:00,165.0,1,326 days 01:16:00,5,5,5
2198,15318.0,2011-12-06 11:30:00,312.62,33,3 days 01:20:00,5,5,1
2199,15319.0,2011-03-01 12:48:00,204.5,16,283 days 00:02:00,5,5,4
2200,15320.0,2011-10-26 13:27:00,267.13,36,43 days 23:23:00,5,5,1
2201,15321.0,2011-10-21 13:58:00,2650.73,106,48 days 22:52:00,3,3,1
2202,15322.0,2011-10-06 20:38:00,602.97,49,63 days 16:12:00,5,5,1
2203,15325.0,2011-08-28 11:55:00,162.29,49,103 days 00:55:00,5,5,2
2204,15326.0,2011-01-10 11:38:00,311.71,29,333 days 01:12:00,5,5,5
2205,15327.0,2011-10-18 11:55:00,208.75,10,52 days 00:55:00,5,5,1
2206,15329.0,2011-11-04 12:56:00,1005.5,62,34 days 23:54:00,4,4,1
2207,15330.0,2011-11-07 17:50:00,714.96,13,31 days 19:00:00,5,5,1
2208,15332.0,2010-12-08 14:43:00,1661.06,35,365 days 22:07:00,4,5,5
2209,15333.0,2011-05-15 13:27:00,1028.56,16,207 days 23:23:00,4,5,3
2210,15334.0,2011-07-06 11:22:00,351.67,99,156 days 01:28:00,5,4,2
2211,15335.0,2011-10-17 12:50:00,173.97,36,53 days 00:00:00,5,5,1
2212,15339.0,2011-10-04 12:51:00,557.57,88,65 days 23:59:00,5,4,1
2213,15341.0,2011-09-20 09:40:00,2020.52,17,80 days 03:10:00,3,5,1
2214,15342.0,2011-08-15 16:20:00,391.76,26,115 days 20:30:00,5,5,2
2215,15343.0,2011-09-13 13:55:00,364.5,21,86 days 22:55:00,5,5,1
2216,15344.0,2011-12-09 10:45:00,476.58,32,0 days 02:05:00,5,5,1
2217,15345.0,2011-11-04 13:24:00,367.69,23,34 days 23:26:00,5,5,1
2218,15346.0,2011-01-11 11:18:00,252.42000000000002,17,332 days 01:32:00,5,5,5
2219,15347.0,2010-12-08 15:25:00,201.60000000000002,5,365 days 21:25:00,5,5,5
2220,15348.0,2011-09-28 13:17:00,158.04,9,71 days 23:33:00,5,5,1
2221,15349.0,2011-07-04 16:06:00,473.81,72,157 days 20:44:00,5,4,2
2222,15350.0,2010-12-01 13:33:00,115.65,5,372 days 23:17:00,5,5,5
2223,15351.0,2011-11-27 12:52:00,1862.14,233,11 days 23:58:00,4,2,1
2224,15353.0,2011-03-30 12:15:00,777.02,63,254 days 00:35:00,5,4,4
2225,15355.0,2011-11-10 13:44:00,277.05,14,28 days 23:06:00,5,5,1
2226,15356.0,2011-11-08 13:11:00,2766.5,519,30 days 23:39:00,3,1,1
2227,15358.0,2011-12-05 09:04:00,8234.8,561,4 days 03:46:00,2,1,1
2228,15360.0,2011-10-31 09:35:00,427.93,13,39 days 03:15:00,5,5,1
2229,15361.0,2010-12-13 09:52:00,418.92,7,361 days 02:58:00,5,5,5
2230,15363.0,2011-04-12 15:48:00,318.05,17,240 days 21:02:00,5,5,3
2231,15364.0,2011-09-05 09:46:00,913.19,29,95 days 03:04:00,4,5,1
2232,15365.0,2011-11-14 08:29:00,1330.45,151,25 days 04:21:00,4,3,1
2233,15366.0,2011-09-25 15:01:00,602.51,44,74 days 21:49:00,5,5,1
2234,15367.0,2011-10-13 14:13:00,1867.69,96,56 days 22:37:00,4,4,1
2235,15368.0,2011-11-18 14:42:00,446.94000000000005,4,20 days 22:08:00,5,5,1
2236,15369.0,2011-07-18 15:11:00,-1592.49,1,143 days 21:39:00,5,5,2
2237,15370.0,2011-10-30 10:58:00,2360.55,95,40 days 01:52:00,3,4,1
2238,15372.0,2011-07-25 16:39:00,2007.3999999999999,27,136 days 20:11:00,3,5,2
2239,15373.0,2011-12-01 15:05:00,2213.11,137,7 days 21:45:00,3,3,1
2240,15374.0,2011-08-03 09:59:00,168.0,3,128 days 02:51:00,5,5,2
2241,15376.0,2011-10-30 15:04:00,1233.3600000000001,117,39 days 21:46:00,4,3,1
2242,15379.0,2011-06-23 13:13:00,3631.8900000000003,196,168 days 23:37:00,2,3,2
2243,15380.0,2011-12-01 12:13:00,1682.3600000000001,37,8 days 00:37:00,4,5,1
2244,15381.0,2011-05-10 11:55:00,596.85,8,213 days 00:55:00,5,5,3
2245,15382.0,2011-11-25 10:58:00,5927.86,306,14 days 01:52:00,2,2,1
2246,15384.0,2011-06-23 10:57:00,635.76,43,169 days 01:53:00,5,5,2
2247,15385.0,2011-10-30 15:11:00,316.88,12,39 days 21:39:00,5,5,1
2248,15386.0,2011-06-06 13:47:00,394.14,31,185 days 23:03:00,5,5,3
2249,15388.0,2011-03-14 13:53:00,140.54,10,269 days 22:57:00,5,5,4
2250,15389.0,2011-06-20 16:18:00,500.0,1,171 days 20:32:00,5,5,2
2251,15392.0,2011-12-05 11:01:00,1515.73,85,4 days 01:49:00,4,4,1
2252,15393.0,2011-11-23 16:48:00,231.86,12,15 days 20:02:00,5,5,1
2253,15394.0,2011-11-30 11:49:00,2183.54,85,9 days 01:01:00,3,4,1
2254,15395.0,2011-01-18 12:40:00,107.45,7,325 days 00:10:00,5,5,5
2255,15396.0,2011-08-19 10:56:00,288.18,14,112 days 01:54:00,5,5,2
2256,15397.0,2011-02-23 09:25:00,94.0,6,289 days 03:25:00,5,5,4
2257,15398.0,2011-11-23 16:47:00,1339.63,74,15 days 20:03:00,4,4,1
2258,15399.0,2011-12-08 13:04:00,815.77,50,0 days 23:46:00,5,5,1
2259,15400.0,2011-09-08 13:57:00,666.7,13,91 days 22:53:00,5,5,1
2260,15402.0,2011-07-14 12:17:00,626.77,42,148 days 00:33:00,5,5,2
2261,15405.0,2011-06-03 14:44:00,349.1,8,188 days 22:06:00,5,5,3
2262,15406.0,2011-11-21 16:14:00,426.61,58,17 days 20:36:00,5,5,1
2263,15407.0,2011-11-06 11:55:00,1056.44,153,33 days 00:55:00,4,3,1
2264,15408.0,2011-03-20 15:02:00,267.18,34,263 days 21:48:00,5,5,4
2265,15410.0,2011-09-16 14:47:00,3450.84,122,83 days 22:03:00,3,3,1
2266,15411.0,2011-11-13 15:19:00,1346.38,100,25 days 21:31:00,4,4,1
2267,15412.0,2011-06-21 15:24:00,190.53,10,170 days 21:26:00,5,5,2
2268,15414.0,2011-11-30 09:50:00,774.9000000000001,39,9 days 03:00:00,5,5,1
2269,15415.0,2011-01-30 14:13:00,572.8100000000001,48,312 days 22:37:00,5,5,5
2270,15416.0,2011-10-06 09:38:00,3974.37,193,64 days 03:12:00,2,3,1
2271,15417.0,2011-09-15 15:26:00,508.8,28,84 days 21:24:00,5,5,1
2272,15419.0,2011-11-15 09:23:00,135.86,8,24 days 03:27:00,5,5,1
2273,15421.0,2011-10-12 09:20:00,950.36,53,58 days 03:30:00,4,5,1
2274,15422.0,2011-01-20 16:17:00,97.7,6,322 days 20:33:00,5,5,5
2275,15423.0,2011-11-01 14:01:00,43.5,2,37 days 22:49:00,5,5,1
2276,15424.0,2011-03-30 13:02:00,383.34,17,253 days 23:48:00,5,5,4
2277,15426.0,2011-11-20 15:36:00,1429.9,300,18 days 21:14:00,4,2,1
2278,15427.0,2011-11-06 14:29:00,1483.14,306,32 days 22:21:00,4,2,1
2279,15428.0,2011-11-24 16:54:00,93.78,6,14 days 19:56:00,5,5,1
2280,15429.0,2011-11-13 12:28:00,364.90000000000003,83,26 days 00:22:00,5,4,1
2281,15432.0,2011-11-16 16:30:00,171.19,10,22 days 20:20:00,5,5,1
2282,15433.0,2011-09-21 16:24:00,417.87,53,78 days 20:26:00,5,5,1
2283,15434.0,2011-12-01 13:33:00,997.48,59,7 days 23:17:00,4,5,1
2284,15435.0,2011-11-17 16:39:00,149.29,29,21 days 20:11:00,5,5,1
2285,15436.0,2011-11-27 16:05:00,1122.53,329,11 days 20:45:00,4,2,1
2286,15437.0,2011-03-22 13:11:00,200.16,45,261 days 23:39:00,5,5,4
2287,15438.0,2011-07-31 14:19:00,156.57999999999998,25,130 days 22:31:00,5,5,2
2288,15440.0,2011-10-16 12:16:00,383.68,62,54 days 00:34:00,5,4,1
2289,15442.0,2011-04-05 12:24:00,594.0,2,248 days 00:26:00,5,5,3
2290,15443.0,2011-12-08 10:40:00,3212.16,385,1 days 02:10:00,3,2,1
2291,15444.0,2011-11-30 17:37:00,1418.26,219,8 days 19:13:00,4,2,1
2292,15445.0,2011-03-20 15:06:00,113.5,5,263 days 21:44:00,5,5,4
2293,15447.0,2011-01-13 11:26:00,155.17,9,330 days 01:24:00,5,5,5
2294,15448.0,2011-01-31 10:42:00,494.64,28,312 days 02:08:00,5,5,5
2295,15449.0,2011-11-13 15:02:00,971.22,62,25 days 21:48:00,4,4,1
2296,15450.0,2011-11-09 17:11:00,429.84,30,29 days 19:39:00,5,5,1
2297,15452.0,2011-11-10 12:13:00,538.73,58,29 days 00:37:00,5,5,1
2298,15453.0,2011-12-08 10:59:00,1388.37,286,1 days 01:51:00,4,2,1
2299,15454.0,2010-12-12 14:21:00,179.1,25,361 days 22:29:00,5,5,5
2300,15456.0,2011-03-01 13:51:00,447.22,60,282 days 22:59:00,5,5,4
2301,15457.0,2011-03-22 15:31:00,237.07,58,261 days 21:19:00,5,5,4
2302,15458.0,2011-11-14 13:08:00,161.64,7,24 days 23:42:00,5,5,1
2303,15460.0,2010-12-20 16:08:00,216.76,58,353 days 20:42:00,5,5,5
2304,15462.0,2011-09-06 13:11:00,234.6,11,93 days 23:39:00,5,5,1
2305,15463.0,2011-11-10 12:57:00,126.14,7,28 days 23:53:00,5,5,1
2306,15464.0,2011-01-05 15:56:00,1048.85,157,337 days 20:54:00,4,3,5
2307,15465.0,2011-11-20 10:11:00,6945.0199999999995,104,19 days 02:39:00,2,3,1
2308,15466.0,2011-09-15 14:08:00,334.53,57,84 days 22:42:00,5,5,1
2309,15467.0,2011-11-30 14:17:00,511.88,53,8 days 22:33:00,5,5,1
2310,15468.0,2011-11-04 13:11:00,438.46,29,34 days 23:39:00,5,5,1
2311,15469.0,2011-10-27 19:16:00,504.5,27,42 days 17:34:00,5,5,1
2312,15471.0,2011-12-07 14:12:00,469.48,77,1 days 22:38:00,5,4,1
2313,15472.0,2011-08-18 15:17:00,371.56,76,112 days 21:33:00,5,4,2
2314,15473.0,2011-11-25 15:15:00,1465.2,14,13 days 21:35:00,4,5,1
2315,15475.0,2011-09-23 15:20:00,454.10999999999996,29,76 days 21:30:00,5,5,1
2316,15478.0,2011-10-30 14:19:00,1441.42,46,39 days 22:31:00,4,5,1
2317,15480.0,2011-08-15 14:32:00,905.5,45,115 days 22:18:00,4,5,2
2318,15482.0,2011-11-24 10:46:00,6568.72,127,15 days 02:04:00,2,3,1
2319,15483.0,2011-07-01 13:07:00,233.81,88,160 days 23:43:00,5,4,2
2320,15484.0,2011-12-08 15:03:00,3563.11,189,0 days 21:47:00,2,3,1
2321,15485.0,2011-11-09 14:31:00,2575.0,86,29 days 22:19:00,3,4,1
2322,15488.0,2011-09-08 10:11:00,91.32000000000001,2,92 days 02:39:00,5,5,1
2323,15489.0,2011-11-17 08:53:00,1090.03,55,22 days 03:57:00,4,5,1
2324,15491.0,2011-09-05 15:56:00,3090.85,155,94 days 20:54:00,3,3,1
2325,15492.0,2011-11-11 14:53:00,659.4599999999999,35,27 days 21:57:00,5,5,1
2326,15493.0,2011-11-07 12:04:00,1967.25,299,32 days 00:46:00,4,2,1
2327,15494.0,2011-11-18 14:51:00,1299.23,125,20 days 21:59:00,4,3,1
2328,15497.0,2011-11-22 11:51:00,1259.7,16,17 days 00:59:00,4,5,1
2329,15498.0,2011-12-09 10:28:00,12396.46,523,0 days 02:22:00,1,1,1
2330,15500.0,2011-12-01 13:47:00,1131.56,68,7 days 23:03:00,4,4,1
2331,15502.0,2011-11-24 12:48:00,5541.46,252,15 days 00:02:00,2,2,1
2332,15503.0,2010-12-12 10:57:00,147.09,70,362 days 01:53:00,5,4,5
2333,15504.0,2011-09-19 13:45:00,52.83,13,80 days 23:05:00,5,5,1
2334,15505.0,2011-10-18 07:56:00,3497.14,99,52 days 04:54:00,3,4,1
2335,15506.0,2011-11-17 12:11:00,979.26,164,22 days 00:39:00,4,3,1
2336,15507.0,2011-06-21 11:19:00,492.36,46,171 days 01:31:00,5,5,2
2337,15508.0,2011-06-03 15:43:00,1000.27,92,188 days 21:07:00,4,4,3
2338,15510.0,2011-01-13 12:10:00,250.0,1,330 days 00:40:00,5,5,5
2339,15511.0,2011-11-28 09:43:00,909.23,160,11 days 03:07:00,4,3,1
2340,15512.0,2011-07-07 10:20:00,121.0,7,155 days 02:30:00,5,5,2
2341,15513.0,2011-11-08 16:21:00,14520.08,314,30 days 20:29:00,1,2,1
2342,15514.0,2011-11-27 14:40:00,2963.19,218,11 days 22:10:00,3,2,1
2343,15516.0,2011-10-26 10:51:00,62.43,15,44 days 01:59:00,5,5,1
2344,15517.0,2011-04-20 14:02:00,267.03,27,232 days 22:48:00,5,5,3
2345,15518.0,2011-10-06 13:05:00,1911.89,220,63 days 23:45:00,4,2,1
2346,15520.0,2011-12-08 10:58:00,343.5,18,1 days 01:52:00,5,5,1
2347,15521.0,2011-11-03 13:52:00,2574.65,200,35 days 22:58:00,3,3,1
2348,15522.0,2011-11-07 11:26:00,398.84,57,32 days 01:24:00,5,5,1
2349,15523.0,2011-09-16 16:29:00,412.01000000000005,10,83 days 20:21:00,5,5,1
2350,15524.0,2011-11-15 12:09:00,440.0,1,24 days 00:41:00,5,5,1
2351,15525.0,2011-12-07 15:39:00,811.02,180,1 days 21:11:00,5,3,1
2352,15526.0,2011-11-06 15:04:00,148.44,4,32 days 21:46:00,5,5,1
2353,15527.0,2011-11-21 12:17:00,2348.82,166,18 days 00:33:00,3,3,1
2354,15528.0,2011-03-30 16:14:00,229.33,26,253 days 20:36:00,5,5,4
2355,15529.0,2011-11-17 11:29:00,3967.78,674,22 days 01:21:00,2,1,1
2356,15530.0,2011-11-18 12:25:00,1502.35,108,21 days 00:25:00,4,3,1
2357,15531.0,2011-12-01 18:43:00,2007.44,228,7 days 18:07:00,3,2,1
2358,15532.0,2011-11-14 14:51:00,1517.08,263,24 days 21:59:00,4,2,1
2359,15533.0,2011-11-20 15:35:00,746.92,86,18 days 21:15:00,5,4,1
2360,15535.0,2011-06-19 16:02:00,459.9,78,172 days 20:48:00,5,4,2
2361,15537.0,2011-06-29 13:10:00,110.92,24,162 days 23:40:00,5,5,2
2362,15539.0,2011-12-02 13:36:00,538.46,41,6 days 23:14:00,5,5,1
2363,15540.0,2011-11-28 13:51:00,213.3,15,10 days 22:59:00,5,5,1
2364,15541.0,2011-08-17 14:58:00,85.13000000000001,29,113 days 21:52:00,5,5,2
2365,15543.0,2011-02-24 15:26:00,127.86,28,287 days 21:24:00,5,5,4
2366,15544.0,2011-12-01 09:16:00,3542.51,261,8 days 03:34:00,2,2,1
2367,15545.0,2011-10-16 13:24:00,292.71999999999997,81,53 days 23:26:00,5,4,1
2368,15547.0,2011-12-02 12:52:00,4954.84,702,6 days 23:58:00,2,1,1
2369,15549.0,2011-09-23 16:22:00,1655.76,116,76 days 20:28:00,4,3,1
2370,15550.0,2011-12-05 15:38:00,575.63,61,3 days 21:12:00,5,4,1
2371,15551.0,2011-11-03 12:37:00,436.06,29,36 days 00:13:00,5,5,1
2372,15552.0,2011-05-06 14:47:00,90.12,17,216 days 22:03:00,5,5,3
2373,15553.0,2011-10-10 14:02:00,437.23,56,59 days 22:48:00,5,5,1
2374,15554.0,2011-03-07 09:00:00,217.2,14,277 days 03:50:00,5,5,4
2375,15555.0,2011-11-27 16:19:00,4758.2,925,11 days 20:31:00,2,1,1
2376,15556.0,2011-11-15 16:08:00,279.77,31,23 days 20:42:00,5,5,1
2377,15557.0,2011-11-11 12:46:00,473.65000000000003,20,28 days 00:04:00,5,5,1
2378,15561.0,2011-11-28 11:07:00,722.74,31,11 days 01:43:00,5,5,1
2379,15562.0,2010-12-23 09:55:00,134.55,1,351 days 02:55:00,5,5,5
2380,15563.0,2011-12-01 09:36:00,1319.69,117,8 days 03:14:00,4,3,1
2381,15565.0,2011-10-20 14:33:00,173.16,8,49 days 22:17:00,5,5,1
2382,15567.0,2011-11-21 10:48:00,186.01,7,18 days 02:02:00,5,5,1
2383,15568.0,2011-12-07 11:27:00,758.29,53,2 days 01:23:00,5,5,1
2384,15569.0,2011-08-28 10:15:00,1375.71,31,103 days 02:35:00,4,5,2
2385,15570.0,2011-12-02 14:47:00,4109.97,330,6 days 22:03:00,2,2,1
2386,15571.0,2011-11-28 10:02:00,650.4300000000001,57,11 days 02:48:00,5,5,1
2387,15572.0,2011-12-05 10:09:00,2552.86,215,4 days 02:41:00,3,2,1
2388,15573.0,2011-11-08 11:38:00,607.45,104,31 days 01:12:00,5,3,1
2389,15574.0,2011-06-15 12:01:00,702.25,168,177 days 00:49:00,5,3,2
2390,15576.0,2011-11-02 12:03:00,940.6700000000001,45,37 days 00:47:00,4,5,1
2391,15577.0,2011-07-11 17:03:00,258.88,39,150 days 19:47:00,5,5,2
2392,15578.0,2011-06-30 13:03:00,127.1,13,161 days 23:47:00,5,5,2
2393,15579.0,2011-10-02 12:45:00,348.6,51,68 days 00:05:00,5,5,1
2394,15581.0,2011-08-11 09:38:00,3429.9700000000003,151,120 days 03:12:00,3,3,2
2395,15582.0,2011-11-15 09:55:00,682.9100000000001,44,24 days 02:55:00,5,5,1
2396,15584.0,2011-11-16 10:55:00,722.61,125,23 days 01:55:00,5,3,1
2397,15585.0,2011-06-16 08:38:00,455.3,31,176 days 04:12:00,5,5,2
2398,15587.0,2011-10-20 13:37:00,913.6800000000001,9,49 days 23:13:00,4,5,1
2399,15589.0,2011-04-01 11:22:00,456.58,30,252 days 01:28:00,5,5,4
2400,15590.0,2011-02-23 16:36:00,-30.19,1,288 days 20:14:00,5,5,4
2401,15592.0,2011-10-24 08:59:00,388.58,24,46 days 03:51:00,5,5,1
2402,15593.0,2011-09-30 11:46:00,199.8,5,70 days 01:04:00,5,5,1
2403,15594.0,2011-11-24 08:53:00,1767.53,104,15 days 03:57:00,4,3,1
2404,15596.0,2011-08-31 10:55:00,1343.34,84,100 days 01:55:00,4,4,2
2405,15597.0,2011-11-10 11:46:00,315.71999999999997,23,29 days 01:04:00,5,5,1
2406,15598.0,2011-11-04 13:14:00,235.68,16,34 days 23:36:00,5,5,1
2407,15599.0,2011-11-13 11:44:00,761.74,52,26 days 01:06:00,5,5,1
2408,15601.0,2011-11-28 15:15:00,6745.36,414,10 days 21:35:00,2,1,1
2409,15602.0,2011-12-01 14:14:00,1083.63,54,7 days 22:36:00,4,5,1
2410,15603.0,2011-09-22 10:04:00,48.480000000000004,2,78 days 02:46:00,5,5,1
2411,15604.0,2011-10-18 14:47:00,216.39,17,51 days 22:03:00,5,5,1
2412,15605.0,2011-11-03 14:17:00,1198.23,67,35 days 22:33:00,4,4,1
2413,15606.0,2011-10-13 13:32:00,2422.64,91,56 days 23:18:00,3,4,1
2414,15607.0,2011-01-07 12:44:00,104.76,13,336 days 00:06:00,5,5,5
2415,15608.0,2011-11-11 13:20:00,1093.68,60,27 days 23:30:00,4,5,1
2416,15609.0,2011-06-10 09:55:00,270.03000000000003,18,182 days 02:55:00,5,5,3
2417,15610.0,2011-10-19 10:36:00,112.46000000000001,6,51 days 02:14:00,5,5,1
2418,15611.0,2011-11-30 12:36:00,1568.39,45,9 days 00:14:00,4,5,1
2419,15612.0,2011-11-03 14:52:00,195.15,6,35 days 21:58:00,5,5,1
2420,15615.0,2011-11-29 14:42:00,10360.04,429,9 days 22:08:00,1,1,1
2421,15618.0,2011-11-07 08:34:00,747.031,49,32 days 04:16:00,5,5,1
2422,15619.0,2011-11-29 08:14:00,336.40000000000003,3,10 days 04:36:00,5,5,1
2423,15620.0,2011-10-20 19:17:00,1524.4,104,49 days 17:33:00,4,3,1
2424,15621.0,2011-12-05 14:01:00,1158.77,18,3 days 22:49:00,4,5,1
2425,15622.0,2011-12-06 14:57:00,3224.53,214,2 days 21:53:00,3,2,1
2426,15623.0,2011-07-21 17:26:00,301.03,19,140 days 19:24:00,5,5,2
2427,15624.0,2011-08-15 11:38:00,588.13,34,116 days 01:12:00,5,5,2
2428,15625.0,2011-08-31 16:13:00,1504.56,68,99 days 20:37:00,4,4,1
2429,15626.0,2011-09-26 10:03:00,675.8,49,74 days 02:47:00,5,5,1
2430,15628.0,2011-12-05 10:24:00,2865.64,157,4 days 02:26:00,3,3,1
2431,15630.0,2011-10-25 15:36:00,1180.4,61,44 days 21:14:00,4,4,1
2432,15632.0,2011-11-24 09:51:00,3147.31,177,15 days 02:59:00,3,3,1
2433,15634.0,2011-11-22 16:28:00,243.55,15,16 days 20:22:00,5,5,1
2434,15636.0,2011-09-11 11:17:00,724.76,25,89 days 01:33:00,5,5,1
2435,15637.0,2011-10-18 08:28:00,223.36,15,52 days 04:22:00,5,5,1
2436,15638.0,2011-02-11 15:12:00,-94.0,2,300 days 21:38:00,5,5,5
2437,15639.0,2011-07-28 14:30:00,425.32,25,133 days 22:20:00,5,5,2
2438,15640.0,2011-12-05 14:35:00,12433.34,495,3 days 22:15:00,1,1,1
2439,15641.0,2011-08-26 14:04:00,1887.2,119,104 days 22:46:00,4,3,2
2440,15643.0,2011-06-13 17:19:00,647.4,36,178 days 19:31:00,5,5,2
2441,15644.0,2011-06-26 14:54:00,813.0,238,165 days 21:56:00,5,2,2
2442,15645.0,2011-11-21 11:55:00,612.01,52,18 days 00:55:00,5,5,1
2443,15646.0,2011-07-05 09:53:00,425.14000000000004,36,157 days 02:57:00,5,5,2
2444,15648.0,2011-05-19 15:53:00,599.9,28,203 days 20:57:00,5,5,3
2445,15649.0,2011-01-07 13:34:00,816.0,2,335 days 23:16:00,5,5,5
2446,15651.0,2011-11-03 08:41:00,646.3,32,36 days 04:09:00,5,5,1
2447,15652.0,2011-09-09 14:22:00,337.74,21,90 days 22:28:00,5,5,1
2448,15653.0,2011-09-08 10:49:00,877.4399999999999,6,92 days 02:01:00,5,5,1
2449,15654.0,2011-11-30 13:08:00,922.53,21,8 days 23:42:00,4,5,1
